SalePrice,id
107500.49085079714,1595
222575.4363111562,1596
193546.93965914924,1597
227982.70331666252,1598
172656.03043455433,1599
162810.3634734949,1600
68670.57817887774,1601
117135.40853671802,1602
71358.15862846214,1603
260213.98917750438,1604
243774.2319576857,1605
168701.87011358794,1606
173316.5115734689,1607
214614.0413639863,1608
185339.24789518543,1609
150446.6988018452,1610
138184.7248064833,1611
170111.59149848693,1612
161412.03068661503,1613
128011.2169227942,1614
93618.25419454864,1615
77864.51966472293,1616
95346.84585714205,1617
124769.08143316275,1618
140093.2709394208,1619
152267.55072114157,1620
138619.24058028372,1621
141655.71194439256,1622
261268.10001323465,1623
209360.63951990515,1624
120859.60722550031,1625
170452.59591000894,1626
190582.20893444953,1627
280021.0948513829,1628
184313.18863868652,1629
345037.48366736737,1630
230402.01030487716,1631
244459.26090129744,1632
174440.99603746372,1633
185156.26676201116,1634
176706.7483973536,1635
152578.34298140154,1636
199100.65915828574,1637
181426.71434846768,1638
190515.90016539735,1639
250882.9260563162,1640
183790.88245750195,1641
237825.81060509488,1642
216168.74043171667,1643
232651.6892808583,1644
196243.44301482616,1645
158437.26408653485,1646
162485.12081302577,1647
130092.84903816262,1648
138945.2624283998,1649
114357.9575302981,1650
120810.88854121086,1651
97580.96971348522,1652
99581.92010610203,1653
145872.11302769248,1654
138767.47796651197,1655
140735.73760323366,1656
147519.48764329636,1657
142980.1756604123,1658
119989.18953571939,1659
155445.67532750257,1660
419298.3780886656,1661
409959.9144741662,1662
380156.82259417407,1663
405317.0267252365,1664
304524.6138781019,1665
332727.8941430027,1666
378054.0636870631,1667
345331.79980074207,1668
314023.72191501176,1669
355979.7686123747,1670
257720.50613236387,1671
422106.33561170084,1672
290130.6274637998,1673
241744.7427118794,1674
191549.8467384336,1675
190618.29457446243,1676
217118.71217511484,1677
438373.25671008026,1678
384877.2593287709,1679
328430.46831946715,1680
251804.6261468511,1681
320551.6090298301,1682
180758.2039782271,1683
177031.50592298622,1684
175707.87662411114,1685
167858.36506960442,1686
174089.09740325197,1687
189156.21200399002,1688
196666.04573180413,1689
199987.60520210682,1690
186979.3619911359,1691
270939.6995971971,1692
170797.60703902604,1693
184650.3151745898,1694
169535.54770651436,1695
273139.2216325048,1696
174714.30275650573,1697
356328.72433607455,1698
310821.15828909364,1699
250690.6108084177,1700
275275.67958586855,1701
239339.33293508244,1702
242622.78779001534,1703
274618.461542862,1704
240254.66339821563,1705
351918.580749193,1706
213224.02152519714,1707
200166.59954659513,1708
272020.6380908451,1709
217809.30685683843,1710
271321.57657968556,1711
257725.5612832395,1712
275776.8371581798,1713
221973.37273980887,1714
208302.16197649803,1715
184707.9257707722,1716
178302.81991770933,1717
136842.96535761486,1718
208628.43516659676,1719
245426.44968563554,1720
166354.54316873246,1721
127172.56833180544,1722
155390.5140189213,1723
204903.54440444306,1724
236352.28254240242,1725
184387.77245498344,1726
150056.6767807767,1727
177684.59538402368,1728
167523.24023902946,1729
159384.8249172875,1730
121720.45748995735,1731
125576.70481500441,1732
114362.11069859363,1733
120517.87605578058,1734
126408.56764194228,1735
109538.31064061887,1736
300625.9204826812,1737
245427.96449658216,1738
244841.06712087546,1739
205655.0916807821,1740
186161.1465670503,1741
172304.68028312473,1742
179672.39926582138,1743
309047.71604959504,1744
218225.31438659315,1745
187923.06668821946,1746
216429.65398499573,1747
216340.4623839522,1748
143793.19792019977,1749
125301.15376914339,1750
250193.21388979704,1751
116708.23870390073,1752
150776.62439944246,1753
197324.7575878632,1754
163244.16043084342,1755
125232.66187288857,1756
120874.88124315989,1757
146173.97528410924,1758
162914.81203525074,1759
165864.95298613625,1760
145371.6529713742,1761
178226.26623223803,1762
186586.1164993508,1763
114040.70035471817,1764
162901.81242841436,1765
189156.9761116738,1766
221057.2497017576,1767
141194.68303193,1768
176359.4887407765,1769
152452.1353226006,1770
126120.35287707653,1771
129969.54891021109,1772
128605.43269348,1773
140659.81178722443,1774
141933.4090482514,1775
129414.16546693059,1776
108882.85940210512,1777
138695.80415989977,1778
117226.30276048474,1779
181779.59824793335,1780
127000.8222780588,1781
87811.8478807057,1782
141429.50048144767,1783
106688.60200391029,1784
124913.9123349204,1785
143039.198942756,1786
166335.06235727656,1787
59761.77589083454,1788
100343.99352158877,1789
77853.72393988969,1790
179312.76914182067,1791
157557.83247525932,1792
129183.10929525166,1793
154077.2530573655,1794
133174.70342407908,1795
132423.874304124,1796
114687.0889091562,1797
121971.41685215123,1798
110452.77829457342,1799
133045.82080612757,1800
125280.16568998371,1801
145466.32038541883,1802
149797.1167786313,1803
136516.80401396292,1804
137478.21366620963,1805
123426.72313716784,1806
138741.03574987166,1807
127472.4228825755,1808
122748.93112930664,1809
140455.01061793743,1810
94718.00782550311,1811
97154.81147305826,1812
122499.15227032093,1813
95240.16381587657,1814
53868.599043833805,1815
97675.2353501006,1816
104381.68655252704,1817
140412.16075896894,1818
126472.41959421727,1819
50723.17972031214,1820
118130.73015177346,1821
151309.16944359252,1822
43011.87633476221,1823
129940.52615292506,1824
138362.73865588807,1825
103623.0978913303,1826
102392.71189761971,1827
136571.75383608002,1828
126078.70868938189,1829
136469.0869887157,1830
148754.90701489412,1831
74802.11691832596,1832
142185.36911198293,1833
117805.93148961737,1834
120672.95690477581,1835
124286.23885388674,1836
86656.23335882861,1837
121411.26777274736,1838
96384.3940954073,1839
143454.84326238657,1840
133963.5490951538,1841
88487.7373253236,1842
128038.80756870334,1843
144936.27387503497,1844
143189.6672191058,1845
156253.39946813587,1846
165843.7223277841,1847
53223.96275860943,1848
113446.55696984942,1849
116939.78290887867,1850
151783.34842943138,1851
126135.2236144929,1852
121035.41241178403,1853
165757.54117426884,1854
148718.63545471488,1855
224095.13456430892,1856
135751.25487734348,1857
136444.40531564207,1858
122454.48786338196,1859
145342.80348235084,1860
121929.57641153115,1861
326869.0003588953,1862
307301.9865894025,1863
307371.16585507395,1864
343073.75789918425,1865
330872.50247933675,1866
231591.35931949614,1867
287203.9316897886,1868
201557.5966179438,1869
227403.39984263293,1870
259654.87305039956,1871
174467.04913612414,1872
234655.95654423896,1873
153629.38123424523,1874
198821.51891376017,1875
197421.95811124437,1876
209802.7120320921,1877
207665.83001403176,1878
128499.04273674493,1879
133594.05865654175,1880
243445.44239504248,1881
244449.69846779705,1882
186531.57879965578,1883
202823.5655783803,1884
244213.41900739213,1885
292145.131327149,1886
212423.35184408378,1887
271828.08811972395,1888
164888.74359588575,1889
113625.0836890113,1890
136008.9888201183,1891
97864.80739924958,1892
124555.23436346192,1893
123045.9056383512,1894
133751.50661544324,1895
127824.0789553666,1896
115878.29339456982,1897
109615.66862605618,1898
163261.0809251708,1899
157195.0088500068,1900
169714.53154914104,1901
152782.371017056,1902
219290.7125140509,1903
147211.95469245117,1904
199977.7709380257,1905
156683.32217482425,1906
206278.20417554353,1907
110777.70263008199,1908
132735.3224143685,1909
119828.41347253989,1910
222345.45340934233,1911
333727.24790972524,1912
142599.67869713105,1913
53730.06763184809,1914
295934.7002799623,1915
65288.57078663489,1916
252349.37571590787,1917
140879.7751640749,1918
176481.75699293776,1919
154334.42681355868,1920
383149.21516461496,1921
322157.1875149736,1922
231975.65265142632,1923
215778.88768843396,1924
196192.23075894124,1925
369725.06970438315,1926
133549.23593721262,1927
158452.19607356293,1928
124883.46132170327,1929
134164.05115515078,1930
142418.78272677504,1931
141392.3192020792,1932
183723.65032970923,1933
182695.87144094176,1934
170053.93832019327,1935
194877.84151805632,1936
185532.50551346916,1937
170208.58291634027,1938
242256.70266094327,1939
192870.13742815703,1940
170268.79968051045,1941
185377.6390234414,1942
213087.21576357822,1943
368629.6033898508,1944
397822.2966302314,1945
130646.36251591177,1946
271679.2050359496,1947
170677.35345034127,1948
246614.04090567262,1949
191150.93865968872,1950
243959.1366573236,1951
206073.03143977217,1952
164440.65550063126,1953
183072.39611076325,1954
136255.95221121435,1955
298870.59313317714,1956
151598.08076697084,1957
301532.1758166592,1958
144156.4152106413,1959
115542.28684967785,1960
120199.813803564,1961
98319.6683122459,1962
105425.79653828515,1963
106746.84302881693,1964
140441.867977683,1965
139844.08210902178,1966
291057.029678119,1967
416499.37742220133,1968
389962.08262831316,1969
412183.8850091711,1970
459319.8348158377,1971
382439.8743999622,1972
265658.0485304027,1973
336640.869474245,1974
451298.47127314727,1975
275881.1525745542,1976
353350.23562877136,1977
349057.93402609305,1978
327559.6927899131,1979
203030.1647854342,1980
342075.3637516427,1981
219430.5529462293,1982
206115.6783033555,1983
170098.53766224586,1984
224159.17209225046,1985
208863.9946231589,1986
183712.67913284898,1987
174969.1575603058,1988
191969.98524480074,1989
208014.308748976,1990
228687.65539084197,1991
214478.2559936431,1992
168358.85739712388,1993
231053.99425917034,1994
184816.50018679904,1995
250833.44839422582,1996
318605.707974995,1997
318952.9537224052,1998
280109.3405899548,1999
319515.93698883406,2000
272992.8215990578,2001
242461.0750041474,2002
256565.83144206702,2003
277959.23398447735,2004
227255.13846182628,2005
222510.29109707836,2006
251286.77551300926,2007
214291.5528054813,2008
195726.24917764546,2009
197864.02327906634,2010
145152.15459785768,2011
176139.55137344767,2012
178351.13149855775,2013
183255.86626684695,2014
208887.6975891245,2015
190152.25703256743,2016
193439.8256361977,2017
118028.66399841619,2018
132401.09648791148,2019
103784.38178133091,2020
103231.52837785362,2021
182828.13230728224,2022
143338.3724415381,2023
269263.5276204843,2024
351625.66915852984,2025
174816.14485534292,2026
158413.01597859082,2027
155063.00015857606,2028
168534.28172964463,2029
266156.6618277235,2030
232419.13807291578,2031
254280.4557830501,2032
257563.22518557488,2033
173692.11349345976,2034
219480.87037975012,2035
202331.9283223676,2036
209050.15543837982,2037
320653.3585739633,2038
232605.6049210057,2039
270626.33424033993,2040
298336.78498564265,2041
206730.69692697198,2042
174357.3816580937,2043
175465.84029616066,2044
215006.2834890428,2045
146405.438916684,2046
146747.1282732553,2047
141800.1781998822,2048
143956.77846650878,2049
179818.61165627275,2050
105213.82937593608,2051
124481.22598687917,2052
148698.51543949946,2053
87400.94684095861,2054
159290.29348173138,2055
148708.24767973533,2056
112574.55047160346,2057
216575.77865793012,2058
132760.20339342035,2059
172989.88594661368,2060
176843.64454791587,2061
128633.61981372592,2062
116540.8267728683,2063
137857.61940340308,2064
119041.181172309,2065
164752.60220994393,2066
113710.1413136571,2067
149311.66677545942,2068
87970.37149648866,2069
117792.97270099964,2070
94293.23147523336,2071
136648.97460592334,2072
133419.89546643966,2073
188189.67190540614,2074
151090.21181702035,2075
120491.31040701088,2076
151814.39641102075,2077
125712.63807067295,2078
134778.2644336476,2079
116998.42840318596,2080
128855.29640424022,2081
123601.91094099499,2082
149603.4494672693,2083
109048.98229745668,2084
114648.43950003877,2085
116682.45488861813,2086
124126.81181027855,2087
97186.05900257932,2088
76524.65940913316,2089
123685.52783596204,2090
109462.56943738689,2091
120757.72093539356,2092
115661.44839668741,2093
112893.24126780297,2094
149119.94623944355,2095
83999.87720648362,2096
97649.48079147055,2097
149290.75345752464,2098
51650.31232829067,2099
78284.15304754357,2100
118007.13513395346,2101
129264.00898377657,2102
105825.53266995685,2103
141238.9856130179,2104
128407.68170187942,2105
66874.39835363466,2106
188958.27750518604,2107
116459.52308929061,2108
110547.97977563144,2109
128290.302155726,2110
137649.92498109594,2111
137784.70105458467,2112
120192.62896538744,2113
120630.06916836715,2114
162664.56921871827,2115
118256.16389339768,2116
151207.4481300548,2117
127330.97094335059,2118
109806.68239902623,2119
113239.87333702623,2120
98858.0397602647,2121
114142.0114576981,2122
82887.57757412654,2123
160836.46549068525,2124
128359.36373446984,2125
147547.1137388661,2126
162984.83062049194,2127
125803.84683275856,2128
95398.29110077053,2129
136538.05973592878,2130
143554.4112058881,2131
113363.65389003496,2132
123402.04653944392,2133
123686.9864813675,2134
99355.91068457217,2135
78640.86259148241,2136
106927.81911492057,2137
132628.56526784936,2138
152857.96872710413,2139
139736.78271648014,2140
165793.74321188204,2141
125308.09716366304,2142
147918.16072941734,2143
123716.58563783353,2144
137563.82259155926,2145
172108.70675832318,2146
143221.7546803358,2147
134544.69299394864,2148
150249.45365595265,2149
236342.9810557162,2150
117072.83288147867,2151
172695.0603049809,2152
160553.73696281493,2153
101462.98598695786,2154
141226.2892817713,2155
260455.36028557294,2156
226151.2828660613,2157
237481.60623748932,2158
214656.97250653664,2159
181291.22716986813,2160
238122.49836311012,2161
360654.21702585195,2162
333539.45490889077,2163
256245.1741770653,2164
203410.79305577878,2165
159357.47106533812,2166
219544.4849419396,2167
191567.27052520824,2168
197940.67467154076,2169
217378.12651754793,2170
159589.05244175554,2171
133262.86972346844,2172
172205.37263513205,2173
222205.408642778,2174
302308.7023304417,2175
312902.1535157119,2176
236387.17798250515,2177
213526.83900882106,2178
136514.03218856885,2179
212945.09211971765,2180
192831.71088764488,2181
224129.3819534228,2182
189999.6461900203,2183
120558.50547599929,2184
129395.21026371558,2185
145835.108861258,2186
153512.77244899666,2187
155774.12066264817,2188
262171.40222611115,2189
80983.26704708123,2190
81833.59982474754,2191
88195.43256244142,2192
111000.2705485365,2193
99903.45735996522,2194
102117.18776504628,2195
101681.15279923061,2196
116236.80526799659,2197
160503.65164042579,2198
180571.60137996988,2199
149898.07846512122,2200
147634.0185368974,2201
215682.22377679628,2202
137909.83765336924,2203
177883.64348381758,2204
118420.28329739881,2205
139992.23867642024,2206
225849.29045171296,2207
268654.3611787581,2208
242934.53424510523,2209
122035.03262034737,2210
120261.09388292952,2211
120885.99625873406,2212
104988.63299154204,2213
136767.8428023327,2214
102080.72584215218,2215
148269.3690502863,2216
68341.48641207181,2217
68824.60359192119,2218
67623.00708386186,2219
56263.40706598456,2220
296985.5612725956,2221
272754.0057560166,2222
283756.9798966254,2223
208281.6085516942,2224
118959.62433071245,2225
181331.32090074214,2226
196554.29401749227,2227
265526.44045622554,2228
251118.85214043182,2229
152513.31401989548,2230
210111.0421678154,2231
178627.7934262954,2232
177569.07830579986,2233
242826.09528348237,2234
216146.51041025238,2235
253341.6794425781,2236
313751.98545943183,2237
196688.3970040559,2238
110813.18986096303,2239
154533.0155465055,2240
154107.57465137844,2241
124976.67651076098,2242
133851.67980608653,2243
105164.79675100843,2244
102154.08530679793,2245
140748.1450053625,2246
117946.28784034081,2247
121360.0425763201,2248
119248.62130068647,2249
132194.90186535084,2250
108024.40737999423,2251
182610.94919521053,2252
153234.03566248005,2253
182805.3007719441,2254
184849.51171471935,2255
181333.49291998474,2256
207424.2059799061,2257
162345.5096918653,2258
174323.13044137257,2259
161313.26054550384,2260
197090.51635521543,2261
211668.48224988123,2262
377783.9053431765,2263
446880.503532391,2264
174569.0239798232,2265
313428.9072958884,2266
359035.00208075705,2267
432511.4364636745,2268
152071.25892829432,2269
201310.99435598426,2270
215440.27147053578,2271
195592.39374787497,2272
165021.26447145705,2273
178311.63986920816,2274
153946.4980172661,2275
189884.73784212815,2276
182219.60704240337,2277
149739.1143928349,2278
126281.69595562098,2279
118101.3661464629,2280
163001.81455766998,2281
182203.33336332528,2282
109003.77719352584,2283
112357.58990066398,2284
142177.01028409554,2285
123534.61891697087,2286
371166.01208216685,2287
273314.06098328554,2288
365844.11024008936,2289
448724.7829035366,2290
337760.42441914335,2291
443748.25912446534,2292
465091.38165481563,2293
405886.57284135773,2294
467726.9398114289,2295
279251.65994129155,2296
342177.0191632468,2297
336994.47401161026,2298
353017.3876035783,2299
340987.17700465315,2300
312815.012641257,2301
250690.41150278234,2302
248454.5461663885,2303
253675.15351293248,2304
192515.50409202217,2305
187350.95194126508,2306
195939.72613631314,2307
229404.60032476342,2308
286415.7499052463,2309
211924.195238783,2310
199111.04774256007,2311
177309.55203469135,2312
172800.03465620015,2313
172933.4623139968,2314
182336.67358024372,2315
195296.33791235503,2316
187666.2656852461,2317
179322.188515524,2318
183537.25518231484,2319
187156.10315658557,2320
237939.1611827065,2321
179400.31457864284,2322
198082.71459729783,2323
182926.6768831721,2324
215125.53383774188,2325
177742.21291450644,2326
203058.260302854,2327
223263.48749753175,2328
192383.32639101447,2329
180515.4342775374,2330
341926.755842219,2331
400568.57841730263,2332
323245.1781129257,2333
258156.13966527683,2334
286756.57575519825,2335
310725.83840019675,2336
197393.44709352954,2337
265828.0650615406,2338
221284.65077395283,2339
391379.0889510842,2340
211766.23639855676,2341
237704.05045329226,2342
230101.91469541614,2343
213992.6056043277,2344
236446.2552645696,2345
212641.4118414207,2346
196680.14681847228,2347
242067.4833420975,2348
181395.18392628143,2349
313795.2690457497,2350
254227.38170501965,2351
254130.11958218197,2352
236168.2876168928,2353
139670.15247492044,2354
147618.17893361335,2355
153005.6735867236,2356
189564.8240615969,2357
197240.98109137084,2358
133881.64789212053,2359
115913.64645957606,2360
146430.55362653855,2361
256934.69601267268,2362
140096.35501480472,2363
159174.3487546316,2364
216088.86264045132,2365
193405.05715309273,2366
223042.5210270614,2367
212542.52591805308,2368
217305.86898314065,2369
169765.75266104715,2370
165496.33149598958,2371
192336.59329518708,2372
286979.87821194326,2373
316645.78905890405,2374
254961.74944703854,2375
269560.95361710974,2376
329813.9067555721,2377
145065.41162049558,2378
194806.04461993134,2379
149196.2902751334,2380
167921.0628763996,2381
215804.8184880374,2382
204825.87816777895,2383
244880.53830061076,2384
161964.0693520102,2385
133604.4807622488,2386
137031.8426364693,2387
104328.06516649263,2388
118487.94774692674,2389
149963.56773779023,2390
146095.88974321246,2391
114176.79399189561,2392
172655.6396052519,2393
143750.06571623485,2394
211081.33202363775,2395
143857.81687424565,2396
222591.2682451388,2397
135589.35633318397,2398
65707.51982842822,2399
62936.66245362811,2400
121223.89944210254,2401
136906.71055305848,2402
147197.03533181018,2403
153992.77924000408,2404
158860.7997140399,2405
140060.9852572957,2406
124774.73051073914,2407
148923.3058568556,2408
120344.11980833198,2409
173640.5750808582,2410
113974.5654068405,2411
158031.81599536125,2412
129399.20101328487,2413
157639.06012388202,2414
133634.49338786778,2415
129684.81669552537,2416
131635.78309473474,2417
132005.91278658592,2418
127262.04853565624,2419
121565.7654684467,2420
148634.3179441677,2421
107682.20985869959,2422
115143.1906525104,2423
165156.62491015438,2424
195010.42451572727,2425
131449.12839457887,2426
132338.98736136098,2427
183204.0490743703,2428
113197.09782122062,2429
132935.6603125668,2430
108926.12723016378,2431
147977.01971638922,2432
148335.7347998059,2433
138796.9498804442,2434
151783.18076493603,2435
105242.39408738099,2436
102613.05595817423,2437
124055.54236599768,2438
103218.36782038627,2439
124032.40625310541,2440
94634.41462980646,2441
98265.24686941985,2442
126616.63953966675,2443
132328.10945823236,2444
87276.63338078982,2445
132035.95767793665,2446
181498.62849723743,2447
129599.01006482476,2448
111585.88731477149,2449
154768.76398345304,2450
119221.44797373364,2451
190910.331273728,2452
93211.20966580283,2453
118710.12179648559,2454
121247.56669837661,2455
133395.77402842167,2456
137811.2374033245,2457
127130.63840702723,2458
107161.0037671334,2459
139559.6012475512,2460
127273.2974181178,2461
134252.29527884343,2462
124438.39369744563,2463
170537.1047081204,2464
141982.69237375667,2465
117713.85914972363,2466
131274.81958071317,2467
82036.94406813664,2468
80322.1890990356,2469
194016.88967747748,2470
216582.91983692962,2471
165381.4930986698,2472
116517.82277690129,2473
73773.22396495077,2474
207914.04400091778,2475
115021.9180650912,2476
126720.84653966383,2477
152163.03461268506,2478
105548.9809305682,2479
154649.42685123702,2480
120051.93533462149,2481
126029.57567282682,2482
111281.59386816643,2483
122275.11191636663,2484
123543.91657313127,2485
150437.7456387533,2486
166297.16847057705,2487
166160.88254395506,2488
157301.88011728617,2489
145918.66654779203,2490
93522.63034618358,2491
197067.21165790886,2492
155972.27473248675,2493
152075.89140447485,2494
89224.86159319954,2495
238113.4505341692,2496
152995.6283651533,2497
107991.33518799246,2498
86647.3146262776,2499
119399.61547306701,2500
134545.1645382871,2501
145688.08785084554,2502
94762.02465097938,2503
172306.2405990763,2504
227102.43495644693,2505
250017.25881008225,2506
277344.18542394845,2507
250210.78129216516,2508
218265.01970925325,2509
223216.49038516206,2510
175942.36391634235,2511
208130.88083434687,2512
221736.49356837984,2513
265198.5780762157,2514
150663.0840540945,2515
174583.73664229095,2516
146940.48678592336,2517
156188.10516111643,2518
234762.61420471835,2519
221498.0885457893,2520
189561.1017314622,2521
221436.61625226014,2522
119249.5992385219,2523
135156.7304781974,2524
148323.9640597212,2525
137575.20903668544,2526
117754.36016646455,2527
128874.45142557037,2528
133686.6070230482,2529
125573.00806417466,2530
254875.68021405622,2531
223095.3758003535,2532
193294.45703782956,2533
235734.31217890407,2534
294534.4780660983,2535
231989.29838950475,2536
243805.1786530842,2537
183051.37430552073,2538
190659.00773833273,2539
175785.10698093116,2540
183871.33883886738,2541
164678.34223831078,2542
120988.52357005308,2543
122151.84823932932,2544
137432.49241848115,2545
121777.40339774027,2546
138335.74656445917,2547
150615.40532919543,2548
152479.90055800404,2549
523973.7696237782,2550
139643.91228871836,2551
129148.20823945278,2552
75689.91718681299,2553
95796.53138026138,2554
113071.07838677027,2555
98011.56932845192,2556
107159.80996291165,2557
147418.80620152364,2558
141565.0650942708,2559
154830.835146086,2560
146065.25995393776,2561
139385.8555292684,2562
151130.9974073708,2563
201237.05896023923,2564
137860.6769214322,2565
154955.54491959309,2566
142987.8944758791,2567
204821.57086037294,2568
228828.4593642745,2569
117827.51154063085,2570
191609.68633517387,2571
153734.88228107418,2572
220680.91601756695,2573
290652.23781090043,2574
131673.2240424697,2575
118702.69276139303,2576
154453.36026926525,2577
82834.15436538568,2578
63994.71466312864,2579
86032.75234486516,2580
94538.56254680849,2581
100895.95247707814,2582
274009.54785389255,2583
172913.34343349186,2584
184109.72994240216,2585
220997.06476851288,2586
200114.66367477222,2587
138246.01309604442,2588
151132.10989252932,2589
201225.01476399385,2590
224359.38697011705,2591
210040.90158510875,2592
256805.49283046654,2593
185135.63812715764,2594
208446.28993541526,2595
288435.64810423803,2596
186319.5195942471,2597
280506.7747521191,2598
342348.5952881365,2599
151503.02109076607,2600
143141.11524331028,2601
85656.65485096074,2602
94245.2298490525,2603
90603.65160635868,2604
82355.13905154685,2605
144549.44722377838,2606
197490.47960527573,2607
197371.2947708273,2608
173707.9563628823,2609
110980.8733815283,2610
125038.96381197812,2611
161471.29265060127,2612
130410.10818194006,2613
124286.93747924782,2614
153243.28539663326,2615
144288.65116444515,2616
184594.92487284465,2617
195516.74988853946,2618
198505.07479480834,2619
188086.43007772454,2620
176010.1697279475,2621
176480.37782511627,2622
243586.44693900377,2623
297676.17181169655,2624
293280.69081615115,2625
173293.38394926902,2626
168652.13745974473,2627
482671.46975998837,2628
495679.27260779333,2629
390644.2457336849,2630
470951.75362484733,2631
416916.0679773686,2632
314358.8455899691,2633
430535.0022712944,2634
158944.36330574844,2635
173975.52550970856,2636
179238.862051989,2637
252640.43043568457,2638
192589.54374347406,2639
151266.6810527282,2640
103900.09963565264,2641
186372.60719188856,2642
103798.12417608526,2643
118320.40394018083,2644
110767.86750163777,2645
95556.17291678485,2646
104287.89255944344,2647
141014.76397664385,2648
154578.03029092698,2649
136103.2002934341,2650
138005.22264882227,2651
398314.79931977746,2652
256131.43115665787,2653
252162.6281188157,2654
408917.3327014732,2655
327420.1508702265,2656
350689.57265931874,2657
309206.3822674097,2658
310224.49793007725,2659
366493.9580040165,2660
356054.7770643709,2661
366917.3788576991,2662
296010.3774814622,2663
278274.9986709171,2664
330013.0981162842,2665
283634.44093741605,2666
170847.10602960072,2667
182699.32089462702,2668
179957.9011066012,2669
276326.13613751007,2670
190539.34227141447,2671
192770.98440529374,2672
199418.4418480046,2673
193271.83277537095,2674
173041.29667806433,2675
195150.75095367766,2676
197806.0364656258,2677
247240.518123581,2678
279357.3865323049,2679
292467.1931114834,2680
404586.87619606376,2681
322851.14730211586,2682
510159.23836434743,2683
321917.6997051239,2684
330470.8855792108,2685
246787.81480041175,2686
310347.123753301,2687
217573.2589088628,2688
208666.31831019744,2689
411735.8063455063,2690
187287.05912177707,2691
141754.83754201644,2692
197686.29116637728,2693
140260.63787966632,2694
192804.96093677945,2695
186659.203695269,2696
183914.3804646,2697
192583.49482601637,2698
167801.5995021139,2699
153654.25130318088,2700
150214.11596687668,2701
112131.59468697752,2702
128704.68911753016,2703
140202.81052898883,2704
115351.9668235958,2705
112897.85796913123,2706
123911.33926480499,2707
133383.1400931317,2708
104799.70935859719,2709
127897.03880830083,2710
264598.4001295923,2711
392998.5921805764,2712
170283.41826806898,2713
151486.73382737493,2714
170158.3384527644,2715
145178.73168736292,2716
191624.76319097495,2717
221876.46231760742,2718
152049.27138215385,2719
174017.4182172973,2720
130866.05423656614,2721
159766.66262161252,2722
143994.20965398924,2723
125827.10860591082,2724
130055.7166910373,2725
147725.30587134694,2726
175181.36764517106,2727
186921.34465925445,2728
149506.08709535125,2729
146958.85656141007,2730
134372.83685202338,2731
134669.13469540147,2732
159263.39625629803,2733
141039.30709856952,2734
