,0
289,11.725455007045944
290,12.413140162243772
291,11.629042144729844
292,11.94412838881989
293,12.171720412975072
294,12.051107146757518
295,11.749100754607852
296,11.703502995269627
297,11.905020303550092
298,12.029682206622953
299,12.008524333889731
300,11.901079346683769
301,12.105886598429874
302,12.180421548420934
303,11.678295803167337
304,11.852877147382266
305,12.17618875111199
306,12.300237400553609
307,11.8491578080124
308,12.036930755645917
309,11.910959353301026
310,11.678643491183589
311,11.76084150886286
312,11.709329098770977
313,11.864747532364031
314,11.864056083118268
315,11.796193062779011
316,11.596361651106758
317,11.845309190241496
318,11.817031900630955
319,12.057769553276625
320,11.735198794945374
321,11.378304229531611
322,11.87486137090507
323,11.577995891139498
324,11.74039108914815
325,11.848008430352085
326,11.933390071471354
327,11.061791635578604
328,11.479664285445054
329,11.330809893468299
330,12.091623031075251
331,11.98134704274661
332,11.810314693486038
333,11.94066328779747
334,11.837067417187747
335,11.725719206549767
336,11.610783069474433
337,11.67389758467775
338,11.585448569290532
339,11.77396670943955
340,11.784767204888874
341,11.778397342961538
342,11.907682388209757
343,11.835671420519395
344,11.785373096971464
345,11.707205334768673
346,11.775018677447212
347,11.692619475525042
348,11.742075345637774
349,11.825464944282757
350,11.500717324102233
351,11.54337521453794
352,11.860911417889014
353,11.526369643520711
354,11.002209042227145
355,11.497546541842343
356,11.578255298054374
357,11.85259520656852
358,11.733182018862852
359,10.756646151030314
360,11.629959290343335
361,11.924443516019563
362,10.601277479262793
363,11.701868554424667
364,11.824977052699145
365,11.581541034336336
366,11.56217143898578
367,11.797630963073148
368,11.66804378039456
369,11.83771905192359
370,11.873110622033309
371,11.002300144646561
372,11.835613098571518
373,11.664034353411374
374,11.633384865032752
375,11.72820145453787
376,11.377906375220721
377,11.782605237494982
378,11.537347920784457
379,11.860158899799327
380,11.787461038615787
381,11.46708898620699
382,11.799017723423784
383,11.865158466347774
384,11.863192303245885
385,11.986930188954826
386,12.10897272914685
387,10.967286615152354
388,11.579895308519212
389,11.663917045840568
390,11.896924297318822
391,11.758108920703737
392,11.707417079549726
393,12.01710956351229
394,11.986253363296811
395,12.323764850627944
396,11.740334963256874
397,11.821231972294571
398,11.658128043846293
399,11.923995241088543
400,11.663219727393336
401,12.675195622985918
402,12.585028306003357
403,12.58546505679949
404,12.753061234682365
405,12.687966686756244
406,12.287500469149851
407,12.540193963065661
408,12.201655263018623
409,12.301216535263674
410,12.424630033388718
411,12.062332426687316
412,12.422204425923162
413,11.975757009792893
414,12.229983493149136
415,12.243958507340675
416,12.258685198025617
417,12.194059424897251
418,11.790817947996514
419,11.764908068023958
420,12.429408132494162
421,12.36893108655449
422,12.089670102189945
423,12.234180603673618
424,12.280022579175814
425,12.53700134210032
426,12.281383756985214
427,12.488460825063957
428,12.05864110808959
429,11.598875075160505
430,11.68731068625943
431,11.465974392289423
432,11.815376258246271
433,11.721262069899996
434,11.811728574754422
435,11.750729058240733
436,11.74469214281016
437,11.608610053031082
438,12.022070215526984
439,11.880863118982514
440,12.140107326676784
441,12.035162691988987
442,12.281245385423913
443,11.87656319355486
444,12.204334384151586
445,11.677837449612488
446,12.300392782885876
447,11.605655182790771
448,11.777543690411052
449,11.701653987995947
450,12.362743119297143
451,12.807659480045702
452,11.73462265245975
453,10.78805465893672
454,12.662107485939252
455,11.098078703791082
456,12.324044876644251
457,11.847643713432713
458,12.054492147498138
459,11.97881760538619
460,12.835326196556794
461,12.682422064383632
462,12.379982747207022
463,12.371515329884732
464,12.185199650393958
465,12.820184922579951
466,11.790867852745953
467,12.033209942282475
468,11.731569809992225
469,11.786820087644163
470,11.83148899115225
471,11.841709530650897
472,12.257960863894366
473,12.122725424431888
474,12.055451391514548
475,12.201110400628583
476,12.139379299214006
477,12.05649883548657
478,12.434045820691429
479,12.16798204987441
480,12.033845769837678
481,12.03736649019886
482,12.319759480728877
483,12.868155549338093
484,12.942909726397165
485,11.710176022345998
486,12.122503196851357
487,12.051088068891296
488,12.436078928962628
489,12.113220369269317
490,12.344481890160338
491,12.192327020701857
492,12.032254885970573
493,12.091023887429671
494,11.81795575245838
495,12.653081756667472
496,11.911736894237121
497,12.430298965538558
498,11.867969860874522
499,11.639219323035213
500,11.707183015955058
501,11.483922704883568
502,11.565693504133726
503,11.572771934278917
504,11.8731087531613
505,11.839573438584736
506,12.626020269763375
507,12.946557608443685
508,12.86884401503575
509,12.922693842903438
510,13.132566680616168
511,12.853457884166671
512,12.509643711954295
513,12.75205464176824
514,13.387335176319189
515,12.52811142128579
516,12.78979393641821
517,12.763066524897706
518,12.70355253016735
519,12.275923437646995
520,12.750237666102338
521,12.298504535445684
522,12.217663854071326
523,12.033267366511541
524,12.352238716080729
525,12.27878204528068
526,12.138626235299128
527,12.04626850859023
528,12.137687838896278
529,12.22074893434894
530,12.370637922472033
531,12.268397145026363
532,11.97571474096466
533,12.32254609171761
534,12.106113356874314
535,12.434841760613574
536,12.630254109191666
537,12.650766944593551
538,12.574377192571855
539,12.676918660047424
540,12.585480825964177
541,12.370760985978173
542,12.404886116652124
543,12.544107175791728
544,12.27481960155414
545,12.297842640073874
546,12.432737866825882
547,12.32373608460026
548,12.241178576645476
549,12.164268135574334
550,11.822139538422118
551,12.0567337428187
552,12.096388429909622
553,12.126851765657435
554,12.257436394067186
555,12.17491610956292
556,12.173957273205069
557,11.614666141003559
558,11.794426068433594
559,11.466572889276428
560,11.47770737594797
561,12.207033241100415
562,11.924382053077366
563,12.532427707832955
564,12.7566215569609
565,12.069773964725304
566,12.016059573433148
567,11.957686662116965
568,12.07492356769216
569,12.47598844665724
570,12.321218214586324
571,12.421119452063135
572,12.421638584202805
573,12.105936297665522
574,12.373389346087446
575,12.209999213228262
576,12.369309623184158
577,12.75214232954642
578,12.33618998964732
579,12.536709444990164
580,12.931624914915739
581,12.226115285442042
582,12.109098596013336
583,12.038461736642212
584,12.240918404560032
585,12.0344559231387
586,11.887973705301068
587,11.840534339626338
588,11.88274963862011
589,12.035539809667732
590,11.511445714326577
591,11.72988640570859
592,11.919193849244314
593,11.460478056447648
594,11.986788270973609
595,11.879709698638724
596,11.59003454951455
597,12.262941633782889
598,11.796663706329936
599,12.090076605435588
600,12.04787138076991
601,11.776106186327432
602,11.693353590062488
603,11.839797335438158
604,11.626510812751434
605,12.019620197234186
606,11.46896117473889
607,11.948738704104318
608,11.362101825257051
609,11.672453680412122
610,11.432906155762382
611,11.800350957800259
612,11.728096397055216
613,11.946994639015045
614,11.917033187035855
615,11.64370264862891
616,12.002176969073654
617,11.7197132423926
618,11.754918496596854
619,11.707706579648752
620,11.761450093946213
621,11.698433575245051
622,11.926999047827824
623,11.59791465649643
624,11.708228009942992
625,11.547675955587591
626,11.722289052344024
627,11.427163042959524
628,11.29606199740292
629,11.680366566319094
630,11.715231511488756
631,11.700273879872128
632,11.654645324573774
633,11.574679439752256
634,11.992667228595467
635,11.33555383440069
636,11.495983578567337
637,12.022594465886392
638,10.889662348169573
639,11.099760584359089
640,11.668490943347349
641,11.674755571738121
642,11.58189311271699
643,11.6809664083123
644,11.764494519379184
645,11.292838011341646
646,12.111531737935273
647,11.694321659810422
648,11.653997136087929
649,11.697798931140717
650,11.735484650821874
651,11.817103168089437
652,11.701642757703741
653,11.755472317161871
654,12.018457544195147
655,11.611315020172036
656,11.898934617852792
657,11.730426067574774
658,11.694114902595953
659,11.564315026523314
660,12.00620636303521
661,11.71262811178434
662,11.320386583185066
663,11.933975239135671
664,11.645122674980794
665,11.935784601298097
666,12.05962825174823
667,11.664588873168125
668,11.302947420283754
669,11.842317090528784
670,11.829756322304931
671,11.582624141944914
672,11.735010550860414
673,11.676788903624246
674,11.524604400920724
675,11.315864175846869
676,11.570776166218298
677,11.840148768509223
678,11.902571180826772
679,11.829533652775194
680,11.995941928741779
681,11.766156174304065
682,11.933352530088367
683,11.75938851491425
684,11.855708214138481
685,12.080672301040423
686,11.885168901828598
687,11.731830553711816
688,11.819123528869024
689,12.39499356501099
690,11.641966467035143
691,12.038314873343806
692,11.982963004609767
693,11.541963401518009
694,11.796060388647305
695,12.457656437803939
696,12.332106831516851
697,12.399445925814067
698,12.28187812238432
699,12.100037940837353
700,12.34136242502186
701,12.884538305562709
702,12.778448859524513
703,12.423700845429694
704,12.242351873749161
705,12.00643646883526
706,12.296469220659748
707,12.258543995502087
708,12.175505389091407
709,12.274068901584268
710,12.001241622163107
711,11.787904438811358
712,12.164584371021549
713,12.301564315244727
714,12.531339664905154
715,12.644752938308603
716,12.367006591429485
717,12.244072325564995
718,11.805848461475037
719,12.29347609310885
720,12.164321144728397
721,12.343762513156811
722,12.140113055425893
723,11.675154452532183
724,11.706086819987995
725,12.043893841415109
726,11.884136194685409
727,11.91513187901186
728,12.515830403175006
729,11.326022923209587
730,11.261197914324413
731,11.304897455952972
732,11.633054469381277
733,11.528041511021824
734,11.601960714457643
735,11.54455119557376
736,11.68462653653195
737,12.020245743240807
738,12.155566136325
739,11.867505282900417
740,11.916979543973103
741,12.276427431189678
742,11.796824475221996
743,12.173306050279319
744,11.774182152325096
745,11.858441152382724
746,12.274075778869985
747,12.54419268653816
748,12.493257401244904
749,11.705370834729358
750,11.68731356143697
751,11.742537181171862
752,11.614225914742786
753,11.833447668827185
754,11.541956853450715
755,11.977554961114178
756,11.106994560440206
757,11.184777510007692
758,11.055074832421969
759,10.941298040041286
760,12.667084250465406
761,12.59516957129636
762,12.547956155973685
763,12.21562478836604
764,11.686785632116612
765,12.109931413313056
766,12.14780100688351
767,12.485291147583352
768,12.446678505310205
769,11.961282850102814
770,12.264615401439098
771,12.126126260663813
772,12.11646513237105
773,12.380121439844478
774,12.30027693077231
775,12.435822129260352
776,12.61185149541198
777,12.17990627956722
778,11.555033124242513
779,11.915641947924538
780,12.01452479955493
781,11.695329786409713
782,11.73735475148734
783,11.554036692862216
784,11.491628037045693
785,11.851241034714475
786,11.623048163274328
787,11.66849873492464
788,11.6497170808072
789,11.755130028166384
790,11.52911718501009
791,12.130218449161742
792,11.938174221142226
793,12.084628876036426
794,12.131890820017315
795,12.036789426795549
796,12.270061554475898
797,11.96391883021448
798,12.063235412479916
799,11.889965689563923
800,12.216110820421484
801,12.29425747775308
802,12.915199725108657
803,13.256462679740508
804,12.035185801461358
805,12.678573613500639
806,12.852367640582816
807,13.192082684879932
808,11.919324442748223
809,12.180255025658285
810,12.261264526592763
811,12.120163367573761
812,11.96060210150075
813,12.121500606762819
814,11.979552070358455
815,12.173642284569597
816,12.14577044171794
817,11.906189698328724
818,11.823124394091222
819,11.630702852737636
820,11.973489377987809
821,12.110070520822099
822,11.609107678074524
823,11.662322905110928
824,11.865050764481007
825,11.726153349494094
826,12.843978036411878
827,12.559023214393655
828,12.838644987213403
829,13.055436875897215
830,12.763090825392961
831,13.043733584836216
832,13.100015824255113
833,12.897757692294265
834,13.15232922786161
835,12.571419358761888
836,12.804167163364783
837,12.802052812436697
838,12.767140442223347
839,12.747094243015724
840,12.711680330702318
841,12.466804461459432
842,12.436021486329524
843,12.442667640515937
844,12.207945861087182
845,12.175103878754117
846,12.232458322747231
847,12.349529192913474
848,12.569540091953606
849,12.250633959208482
850,12.22778233862655
851,12.043598301184206
852,12.050159996501893
853,12.08524815033357
854,12.09847597716654
855,12.184787538779878
856,12.185613369024324
857,12.098002311153982
858,12.116620091672678
859,12.124146252510869
860,12.381305813410801
861,12.118432841265218
862,12.193248076632365
863,12.08032111813533
864,12.26882478939487
865,12.030045336178679
866,12.199311200682342
867,12.290139258340968
868,12.189625912945726
869,12.11511162548484
870,12.734188492316507
871,12.8817138350967
872,12.68240234380402
873,12.47184848064368
874,12.592279193199364
875,12.622440129621534
876,12.177638978216347
877,12.457265789223078
878,12.2464395408232
879,12.874310293741305
880,12.196814712145347
881,12.358578980503248
882,12.338855258480454
883,12.250176175048841
884,12.318007188670368
885,12.26589411481287
886,12.21471239682107
887,12.418163753575014
888,12.158895871222965
889,12.656688642157523
890,12.497222689080361
891,12.45337366784938
892,12.408248181250334
893,11.886600042102
894,11.885649425621882
895,11.887029519315073
896,12.132106066984536
897,12.216383785931562
898,11.833224894431918
899,11.620312463691713
900,11.906544510450413
901,12.48970142785843
902,11.776647930180566
903,11.880028605676085
904,12.243552754773
905,12.163581008806423
906,12.314355379884262
907,12.290431616655713
908,12.266516638258867
909,12.065801859837073
910,12.012551473639752
911,12.214013176829793
912,12.610104870417864
913,12.705733264196358
914,12.41515848239776
915,12.56254500650037
916,12.723078627124185
917,11.948264011250096
918,12.213750820288256
919,11.959467459658356
920,12.069397456019885
921,12.235575582714528
922,12.207353610476805
923,12.381175445066422
924,11.972057931162206
925,11.790488298218602
926,11.80438072745049
927,11.51620296638926
928,11.621188131084164
929,11.943318120004456
930,11.86971429460997
931,11.66642963697085
932,12.059972616770828
933,11.855236852904568
934,12.285167757703707
935,11.832207106713781
936,12.352380196260487
937,11.776098072035762
938,11.160861945203873
939,11.106403960848452
940,11.817969151024908
941,11.841994256843073
942,11.913855270754881
943,11.981948552546697
944,11.977758388898447
945,11.845339389732775
946,11.723838560592274
947,11.844664375519468
948,11.678006748757644
949,12.045098032277506
950,11.617916614845875
951,11.973459227861005
952,11.7852476408642
953,12.092628062928306
954,11.811984837549582
955,11.744013115406647
956,11.828421334468254
957,11.834258655656342
958,11.77441906133058
959,11.674694982017554
960,12.055641534553997
961,11.55237594504813
962,11.656627806854448
963,11.936186092834543
964,12.064454722938564
965,11.768312954179581
966,11.75067196378551
967,12.127708120649162
968,11.625896606928285
969,11.78557924221096
970,11.615364329964248
971,11.95958299433648
972,11.881575714357718
973,11.821393686162256
974,11.923796245348365
975,11.607054277986808
976,11.556296841494092
977,11.734723702314852
978,11.48146592332024
979,11.723246122709588
980,11.36988332694622
981,11.459053685654018
982,11.781350579906714
983,11.790629178811518
984,11.391629177416052
985,11.813289509826172
986,12.05096999314818
987,11.720012646798676
988,11.585166635570884
989,11.955331697724167
990,11.541358327371196
991,12.178363197616141
992,11.4647448702707
993,11.716014175917875
994,11.609033433372845
995,11.888801131887803
996,11.881788722536587
997,11.791264032663278
998,11.626037867038551
999,11.850804823550481
1000,11.772850189016367
1001,11.80287056674392
1002,11.764520932742347
1003,12.071795496961522
1004,11.85045846931597
1005,11.664500744543584
1006,11.672430226434384
1007,11.41464790531262
1008,11.426065342899824
1009,12.225388797741351
1010,12.392046924559292
1011,12.003124155061604
1012,11.75192439231272
1013,11.20078571259303
1014,12.225766511176843
1015,11.697915258433461
1016,11.791707969303056
1017,11.993694319351341
1018,11.585945230691372
1019,11.917556408560547
1020,11.68016093804783
1021,11.635968698705451
1022,11.576689593203012
1023,11.658103843869167
1024,11.754905226571472
1025,11.963900831607974
1026,11.932320087070003
1027,12.002082224897185
1028,11.957909826954426
1029,11.895283071306682
1030,11.399865864611439
1031,12.237651059891522
1032,11.917512517869234
1033,11.861279562257415
1034,11.360899760172503
1035,12.391106930582385
1036,11.936617845389623
1037,11.613447611384128
1038,11.354496690385368
1039,11.808154014537497
1040,11.851752525184429
1041,11.860496432410788
1042,11.504225114011433
1043,12.274984306340407
1044,12.358695055279602
1045,12.406726598391918
1046,12.535966783365858
1047,12.40327903926913
1048,12.27441622081299
1049,12.269294351912977
1050,12.046875666358215
1051,12.241748088441257
1052,12.316635194626725
1053,12.613780284419969
1054,11.97119684611203
1055,12.091688694720201
1056,11.94265290026902
1057,11.977563296780694
1058,12.385922464986034
1059,12.30807121760328
1060,12.125865577528403
1061,12.3189234591869
1062,11.636333328760646
1063,11.82053417011277
1064,12.089962947452753
1065,11.88338530464143
1066,11.67174520975154
1067,11.842484917715892
1068,11.657431851929696
1069,11.760001600328538
1070,12.469443346128806
1071,12.32308897437143
1072,12.16164121040381
1073,12.374682655259576
1074,12.567169977852403
1075,12.371045558093353
1076,12.440080590606776
1077,12.09672033333761
1078,12.11944965445877
1079,12.102080049378545
1080,12.08435928363874
1081,12.00200120110139
1082,11.652097933343308
1083,11.6698272274819
1084,11.821387325273292
1085,11.68573513683413
1086,11.735103644082145
1087,11.92059029363643
1088,11.933639506476641
1089,13.390971243164243
1090,11.841942954931666
1091,11.79524145074679
1092,11.218491161375677
1093,11.377242700366551
1094,11.635450578111017
1095,11.465891999722855
1096,11.524720607685445
1097,11.802920036375717
1098,11.920906572554074
1099,11.935526575971714
1100,11.873787975881202
1101,11.882915978360948
1102,11.946467239143693
1103,12.23173125905064
1104,11.913804019052574
1105,12.069545622089386
1106,11.90071710451359
1107,12.187829058651676
1108,12.417120260801825
1109,11.676206461484792
1110,12.254226324430324
1111,11.92326046887437
1112,12.327406356200097
1113,12.785757818297888
1114,11.817333130945642
1115,11.726235560227739
1116,11.898050266084752
1117,11.269023311842439
1118,10.93988059383024
1119,11.218168371126165
1120,11.373956274546211
1121,11.470611896259793
1122,12.599116192092218
1123,12.12589356246013
1124,12.136862526447814
1125,12.301932067030855
1126,12.17872434027956
1127,11.868971652155055
1128,11.924979543269874
1129,12.169429788683313
1130,12.37110496413231
1131,12.264369610992675
1132,12.366825299550314
1133,12.109843240352632
1134,12.194509116190499
1135,12.540360050866
1136,12.140044195009633
1137,12.55760260049954
1138,12.881269485548131
1139,12.010137232590447
1140,11.79618202034761
1141,11.317270062392947
1142,11.431223903732642
1143,11.404131853464174
1144,11.290255792533207
1145,11.866124844056651
1146,12.186998121190035
1147,12.078530424780528
1148,12.037415031203624
1149,11.55795799559609
1150,11.898065694008029
1151,11.99996310105037
1152,11.732771474462801
1153,11.713457490724213
1154,11.941404337686322
1155,11.855546599987036
1156,12.147579059226159
1157,12.122388216802577
1158,12.2008956368924
1159,12.15163779790912
1160,12.084386896418952
1161,12.08862573783071
1162,12.369114076040388
1163,12.61179694091595
1164,12.616818197339535
1165,12.074005206422976
1166,12.017723646525173
1167,13.254285315342907
1168,13.194085258854118
1169,12.889727924326227
1170,13.14387086574792
1171,12.98315511120811
1172,12.675209878902304
1173,13.04716184173498
1174,11.892818423261067
1175,12.02600250559243
1176,12.052225294472564
1177,12.468362052963968
1178,12.133765330718719
1179,11.872387345934152
1180,11.53153865915615
1181,12.133269241512938
1182,11.57648735671868
1183,11.657293019076665
1184,11.61719301708855
1185,11.458195347028848
1186,11.54593011503659
1187,11.89228944297946
1188,11.966369516460542
1189,11.771623326353742
1190,11.859328350595298
1191,12.926213256232954
1192,12.478066774543173
1193,12.51470991460848
1194,12.982708159230716
1195,12.711845116624817
1196,12.775269076004808
1197,12.650127875823328
1198,12.634121899700624
1199,12.83733598140778
1200,12.796931496713874
1201,12.8524267246733
1202,12.58991685640163
1203,12.543562306748512
1204,12.730438814804742
1205,12.54355654505138
1206,12.055285584350997
1207,12.083249201510107
1208,12.123920330550364
1209,12.503724273139339
1210,12.120398521578782
1211,12.196742330123874
1212,12.2147113159557
1213,12.205118205703103
1214,12.051291395640712
1215,12.144829336718335
1216,12.214788483700247
1217,12.310940073805517
1218,12.527957231292515
1219,12.586758317302746
1220,12.893414822829957
1221,12.651721470873362
1222,13.176704161318337
1223,12.632210539035956
1224,12.712982478002651
1225,12.395212598651343
1226,12.578727080065223
1227,12.274940622617155
1228,12.239949198426277
1229,12.932516548013506
1230,12.184669568473215
1231,11.886998239955984
1232,12.228384973869979
1233,11.810267623538195
1234,12.161057660808751
1235,12.10830559245534
1236,12.140357434299563
1237,12.033560393659066
1238,12.058907172402886
1239,11.944494725952266
1240,11.848245886031057
1241,11.545266736785068
1242,11.67912011219123
1243,11.86157798397532
1244,11.616924761349724
1245,11.527109513688437
1246,11.621149472830838
1247,11.798504212657619
1248,11.508335422698206
1249,11.759456030552009
1250,12.543086291633212
1251,12.89753656491656
1252,12.043772740006526
1253,11.899313041910904
1254,12.057634316982796
1255,11.86276980666259
1256,12.193763787234651
1257,12.312907687670751
1258,12.01582921244556
1259,12.054199100838154
1260,11.792482795876063
1261,11.982354502623117
1262,11.81003437844587
1263,11.74700609740548
1264,11.75700658479356
1265,11.937365677473004
1266,12.092417090080119
1267,12.140241807865442
1268,11.942793065106638
1269,11.934755531250213
1270,11.758762440775381
1271,11.781836584753307
1272,11.999989189852544
1273,11.761109740621755
1274,11.85257557477472
1275,11.848831019624804
1276,11.708575725539657
1277,11.82669297873469
1278,11.949234780757159
1279,11.819785192546572
1280,11.885127591460515
1281,11.951598201084412
1282,12.020281667804802
1283,12.002972326941974
1284,11.850868846186604
1285,11.87819850707081
1286,11.845994146449438
1287,11.70203857892696
1288,11.751163334264948
1289,11.7452819825359
1290,11.830258524640039
1291,12.0999560541795
1292,11.915317997474556
1293,12.240755182519415
1294,11.864560083257656
1295,11.470196133466239
1296,11.119392329569637
1297,11.385247016127215
1298,12.088715932220172
1299,11.75417222681767
1300,11.848548540473328
1301,11.853593997066817
1302,12.123016784759063
1303,11.871372049957683
1304,12.538365442488464
1305,11.62892081502936
1306,11.401840309370538
1307,11.740233925397062
1308,11.793408162367617
1309,11.780957473098269
1310,11.501408204660164
1311,11.60548526976103
1312,12.077143367676435
1313,11.94930623584413
1314,11.593030954449665
1315,11.877653188042771
1316,12.013129228523923
1317,11.508759289842997
1318,11.71651947723327
1319,11.475050661624868
1320,11.51293505785338
1321,11.54248812694521
1322,11.556679065055246
1323,11.722774681686861
1324,11.848103980622145
1325,11.072043202168427
1326,11.719444616869701
1327,11.262715675702516
1328,11.981519937691596
1329,11.446657609837608
1330,11.66670488817364
1331,10.933444812807007
1332,11.715182964007289
1333,11.551975524584835
1334,11.705462809409573
1335,11.517420846920059
1336,12.384222516145762
1337,11.556623655531578
1338,11.59992193730964
1339,11.179906409739926
1340,11.573460027305307
1341,11.725219606828166
1342,12.086758236892024
1343,11.737045943293893
1344,11.480422659801045
1345,11.346635929274147
1346,12.203676040213436
1347,11.883820192161897
1348,11.774066079079297
1349,11.723881439197356
1350,11.979609128531797
1351,12.020982678777719
1352,11.961249455141687
1353,11.9902025037922
1354,11.483614607011909
1355,12.350735461115264
1356,11.988489674299275
1357,11.80383681147292
1358,11.997579351602765
1359,11.844249181605589
1360,11.488736163281635
1361,12.042620908564686
1362,12.704605225862899
